email,status,date,items
user116@example.com,PAID,2023-12-31T15:00,PROD-788:2|PROD-5:3
user290@example.com,PAID,2024-03-28T11:00,PROD-430:2
user16@example.com,CANCELLED,2024-10-13T17:00,PROD-161:2|PROD-692:2|PROD-924:1|PROD-738:1
user257@example.com,PAID,2024-02-16T21:00,PROD-513:2
user309@example.com,PAID,2023-04-22T14:00,PROD-303:3|PROD-741:2
user492@example.com,PAID,2024-12-08T18:00,PROD-948:3|PROD-906:3
user168@example.com,PAID,2023-10-17T11:00,PROD-408:1|PROD-317:2
user420@example.com,NEW,2024-09-12T11:00,PROD-404:3
user260@example.com,PAID,2023-05-05T12:00,PROD-553:1|PROD-422:1|PROD-850:2|PROD-415:1
user126@example.com,CANCELLED,2024-03-10T15:00,PROD-807:3|PROD-953:1|PROD-868:1
user148@example.com,PAID,2024-04-06T19:00,PROD-723:1|PROD-716:1
user28@example.com,PAID,2024-06-02T21:00,PROD-995:3
user318@example.com,CANCELLED,2024-10-29T20:00,PROD-409:2
user265@example.com,NEW,2023-08-18T12:00,PROD-852:2
user106@example.com,PAID,2024-12-08T14:00,PROD-407:2|PROD-251:2|PROD-810:1|PROD-235:1
user431@example.com,CANCELLED,2024-01-19T12:00,PROD-554:3|PROD-70:2
user442@example.com,PAID,2024-03-20T19:00,PROD-456:1|PROD-181:2|PROD-365:3
user444@example.com,NEW,2023-11-15T12:00,PROD-690:1
user254@example.com,PAID,2023-12-03T21:00,PROD-806:3|PROD-580:2|PROD-461:3
user284@example.com,NEW,2024-01-08T11:00,PROD-153:2|PROD-340:1|PROD-598:2|PROD-455:2
user405@example.com,PAID,2023-03-09T19:00,PROD-345:2|PROD-360:3
user343@example.com,PAID,2023-05-31T12:00,PROD-153:2|PROD-764:3|PROD-856:3|PROD-351:3
user467@example.com,NEW,2023-02-26T12:00,PROD-408:1|PROD-131:1
user259@example.com,PAID,2024-07-09T21:00,PROD-830:3|PROD-649:1
user315@example.com,CANCELLED,2024-10-10T14:00,PROD-874:3|PROD-128:1|PROD-666:1
user34@example.com,PAID,2023-05-03T19:00,PROD-866:2|PROD-284:3|PROD-448:3|PROD-261:2
user124@example.com,PAID,2023-08-13T10:00,PROD-708:1|PROD-660:3|PROD-48:2|PROD-901:2
user15@example.com,PAID,2023-05-18T19:00,PROD-388:1|PROD-94:1
user127@example.com,PAID,2024-04-26T17:00,PROD-713:2
user255@example.com,PAID,2023-09-07T17:00,PROD-76:1|PROD-180:2|PROD-992:1|PROD-513:3
user350@example.com,CANCELLED,2023-06-04T21:00,PROD-494:3
user387@example.com,PAID,2024-10-09T17:00,PROD-886:3|PROD-107:1|PROD-494:2|PROD-477:1
user200@example.com,PAID,2024-02-23T13:00,PROD-365:2|PROD-298:1
user348@example.com,PAID,2024-05-01T20:00,PROD-37:3|PROD-162:3
user224@example.com,PAID,2024-11-08T14:00,PROD-425:3|PROD-848:3|PROD-254:2|PROD-443:1
user401@example.com,PAID,2023-07-23T11:00,PROD-114:1|PROD-681:2|PROD-63:3|PROD-863:1
user166@example.com,PAID,2023-07-22T10:00,PROD-201:1|PROD-772:1|PROD-479:3|PROD-160:1
user325@example.com,CANCELLED,2024-02-24T10:00,PROD-141:3|PROD-381:2|PROD-673:2
user32@example.com,CANCELLED,2024-09-26T12:00,PROD-930:3|PROD-702:2|PROD-972:1|PROD-293:2
user460@example.com,PAID,2024-11-10T10:00,PROD-809:3|PROD-758:2|PROD-721:2
user371@example.com,PAID,2023-11-28T10:00,PROD-736:2
user84@example.com,PAID,2024-07-04T17:00,PROD-949:2|PROD-302:3|PROD-652:2|PROD-687:3
user426@example.com,PAID,2024-06-18T10:00,PROD-661:1|PROD-385:1
user305@example.com,CANCELLED,2024-01-08T15:00,PROD-143:3|PROD-95:3|PROD-639:1|PROD-882:3
user207@example.com,PAID,2023-08-14T13:00,PROD-148:1
user401@example.com,CANCELLED,2024-03-05T18:00,PROD-167:3
user294@example.com,PAID,2023-03-11T19:00,PROD-306:3|PROD-508:1|PROD-283:2
user159@example.com,CANCELLED,2024-02-24T19:00,PROD-359:2|PROD-22:1|PROD-507:1|PROD-446:1
user279@example.com,PAID,2024-08-28T10:00,PROD-342:3|PROD-398:1|PROD-72:2|PROD-636:3
user317@example.com,NEW,2023-05-13T14:00,PROD-212:3
user116@example.com,NEW,2023-03-24T12:00,PROD-388:3
user21@example.com,PAID,2024-09-02T16:00,PROD-190:2|PROD-867:1|PROD-930:2|PROD-883:2
user181@example.com,PAID,2023-09-15T11:00,PROD-501:1
user122@example.com,PAID,2023-05-02T11:00,PROD-413:3|PROD-262:2|PROD-54:3
user271@example.com,NEW,2023-12-05T21:00,PROD-247:1|PROD-544:1|PROD-43:3|PROD-153:3
user91@example.com,PAID,2023-04-10T11:00,PROD-355:3|PROD-917:3|PROD-261:3
user63@example.com,CANCELLED,2024-10-16T15:00,PROD-973:1|PROD-272:1|PROD-1000:1|PROD-316:3
user191@example.com,PAID,2023-02-26T15:00,PROD-974:1
user324@example.com,PAID,2023-07-02T10:00,PROD-884:2|PROD-728:1|PROD-556:3|PROD-607:1
user406@example.com,PAID,2024-12-23T16:00,PROD-491:2|PROD-390:2|PROD-438:2|PROD-191:2
user46@example.com,CANCELLED,2023-12-20T18:00,PROD-344:3|PROD-873:3|PROD-749:2|PROD-88:3
user195@example.com,PAID,2023-07-07T16:00,PROD-205:2|PROD-545:2|PROD-355:3
user459@example.com,PAID,2024-10-06T13:00,PROD-635:2|PROD-781:2
user203@example.com,PAID,2024-06-27T20:00,PROD-626:1
user419@example.com,PAID,2023-07-23T21:00,PROD-49:1|PROD-250:2|PROD-575:2
user395@example.com,CANCELLED,2023-02-19T14:00,PROD-637:3|PROD-284:1|PROD-483:1
user309@example.com,PAID,2024-07-15T10:00,PROD-4:2|PROD-802:2|PROD-607:3|PROD-992:1
user397@example.com,PAID,2023-10-21T14:00,PROD-115:3|PROD-577:2|PROD-241:2
user287@example.com,CANCELLED,2024-08-10T10:00,PROD-963:1|PROD-9:2|PROD-811:1
user385@example.com,NEW,2023-02-16T16:00,PROD-484:2|PROD-262:2|PROD-708:3|PROD-82:1
user160@example.com,CANCELLED,2024-10-24T12:00,PROD-734:1|PROD-779:3|PROD-137:3|PROD-768:1
user320@example.com,PAID,2023-09-20T12:00,PROD-388:1|PROD-933:3|PROD-938:1|PROD-744:2
user403@example.com,PAID,2024-10-30T18:00,PROD-852:3|PROD-220:2|PROD-484:1
user297@example.com,PAID,2023-09-11T21:00,PROD-147:1|PROD-400:3|PROD-430:2|PROD-157:2
user443@example.com,PAID,2024-06-25T12:00,PROD-827:2|PROD-811:2|PROD-256:2
user243@example.com,NEW,2024-11-28T15:00,PROD-763:3|PROD-604:1|PROD-493:3|PROD-166:1
user18@example.com,PAID,2024-07-28T19:00,PROD-456:3
user487@example.com,CANCELLED,2024-07-31T14:00,PROD-583:2|PROD-745:3
user383@example.com,CANCELLED,2023-02-06T15:00,PROD-56:2|PROD-824:3|PROD-195:3
user125@example.com,PAID,2023-09-29T14:00,PROD-471:1|PROD-846:1
user282@example.com,PAID,2023-07-26T20:00,PROD-23:3|PROD-770:1
user369@example.com,PAID,2023-01-23T11:00,PROD-27:3|PROD-132:1
user48@example.com,CANCELLED,2023-04-23T10:00,PROD-878:2
user219@example.com,PAID,2023-06-14T11:00,PROD-693:1
user3@example.com,PAID,2024-04-05T16:00,PROD-699:2|PROD-582:2
user465@example.com,PAID,2023-11-30T17:00,PROD-75:3|PROD-306:1|PROD-359:1
user427@example.com,PAID,2024-10-16T13:00,PROD-657:3|PROD-631:2|PROD-3:2|PROD-464:2
user410@example.com,CANCELLED,2024-12-20T14:00,PROD-420:3
user412@example.com,PAID,2024-01-09T16:00,PROD-484:3|PROD-982:1
user396@example.com,PAID,2024-02-04T17:00,PROD-301:3|PROD-419:1|PROD-690:2
user166@example.com,PAID,2023-05-27T18:00,PROD-31:2|PROD-171:3|PROD-96:3
user354@example.com,PAID,2024-09-11T18:00,PROD-40:1
user100@example.com,PAID,2024-09-21T18:00,PROD-461:1|PROD-115:3|PROD-896:3|PROD-351:2
user190@example.com,PAID,2024-04-05T16:00,PROD-580:3|PROD-57:1
user492@example.com,NEW,2023-05-19T10:00,PROD-9:2
user190@example.com,PAID,2023-12-17T18:00,PROD-541:2|PROD-338:3|PROD-851:2|PROD-973:2
user199@example.com,NEW,2023-09-20T10:00,PROD-992:1
user277@example.com,CANCELLED,2023-09-20T19:00,PROD-284:2|PROD-93:1|PROD-669:1
user188@example.com,NEW,2024-11-10T14:00,PROD-135:2|PROD-517:1
user362@example.com,PAID,2023-02-18T17:00,PROD-39:3|PROD-801:1|PROD-406:3|PROD-809:2
user403@example.com,PAID,2023-09-13T20:00,PROD-34:2
user330@example.com,PAID,2023-09-11T21:00,PROD-428:3|PROD-668:3|PROD-844:3|PROD-983:1
user455@example.com,PAID,2023-06-11T17:00,PROD-997:2|PROD-940:2
user171@example.com,PAID,2023-07-16T17:00,PROD-159:3
user221@example.com,PAID,2024-07-31T17:00,PROD-717:3|PROD-987:3
user494@example.com,PAID,2024-09-10T10:00,PROD-711:2|PROD-346:2
user412@example.com,PAID,2024-01-06T13:00,PROD-93:3
user317@example.com,CANCELLED,2024-08-10T19:00,PROD-571:1
user180@example.com,CANCELLED,2024-01-13T14:00,PROD-818:2
user363@example.com,PAID,2024-06-24T15:00,PROD-812:2|PROD-283:1|PROD-421:3|PROD-886:2
user82@example.com,PAID,2024-04-04T13:00,PROD-699:1|PROD-156:2|PROD-795:1
user301@example.com,PAID,2024-08-10T10:00,PROD-408:2|PROD-644:3|PROD-631:1
user399@example.com,NEW,2024-12-06T14:00,PROD-115:2|PROD-797:3
user417@example.com,CANCELLED,2023-11-09T10:00,PROD-73:3
user138@example.com,PAID,2024-07-01T17:00,PROD-16:3
user28@example.com,CANCELLED,2023-11-24T12:00,PROD-165:3|PROD-636:1|PROD-6:2
user267@example.com,PAID,2023-06-12T18:00,PROD-293:2|PROD-953:2
user484@example.com,NEW,2024-08-28T18:00,PROD-129:2|PROD-796:1|PROD-596:1
user306@example.com,CANCELLED,2023-10-30T11:00,PROD-528:1|PROD-913:2
user284@example.com,PAID,2024-01-07T16:00,PROD-298:1|PROD-426:3|PROD-452:1|PROD-515:1
user470@example.com,PAID,2023-05-21T12:00,PROD-966:3|PROD-507:3|PROD-903:2|PROD-358:1
user130@example.com,CANCELLED,2024-12-17T17:00,PROD-308:1|PROD-905:1
user441@example.com,PAID,2024-01-02T21:00,PROD-79:3|PROD-825:3|PROD-108:3|PROD-931:2
user443@example.com,PAID,2024-11-10T19:00,PROD-27:3
user373@example.com,PAID,2024-05-03T21:00,PROD-357:1|PROD-327:1|PROD-628:1
user88@example.com,CANCELLED,2023-04-15T17:00,PROD-348:2|PROD-41:3
user200@example.com,PAID,2023-06-17T13:00,PROD-220:1
user300@example.com,PAID,2024-03-06T17:00,PROD-686:1|PROD-964:3|PROD-89:2|PROD-560:1
user86@example.com,NEW,2024-06-29T16:00,PROD-795:1|PROD-695:2|PROD-682:2
user495@example.com,PAID,2024-09-24T14:00,PROD-249:3|PROD-811:2|PROD-207:1
user199@example.com,CANCELLED,2024-01-20T10:00,PROD-829:1
user422@example.com,PAID,2024-10-07T17:00,PROD-925:1|PROD-908:2|PROD-687:3
user44@example.com,CANCELLED,2023-11-11T15:00,PROD-4:2|PROD-364:2|PROD-870:1|PROD-604:2
user270@example.com,PAID,2023-12-14T16:00,PROD-338:1|PROD-809:2|PROD-760:2|PROD-686:2
user82@example.com,NEW,2024-07-02T16:00,PROD-418:1|PROD-6:3
user51@example.com,PAID,2023-02-21T18:00,PROD-449:2|PROD-385:2|PROD-368:1|PROD-67:3
user359@example.com,PAID,2023-11-08T17:00,PROD-674:2|PROD-861:2|PROD-181:3
user339@example.com,NEW,2024-09-22T20:00,PROD-189:3|PROD-809:3
user212@example.com,CANCELLED,2023-09-10T21:00,PROD-45:3
user30@example.com,PAID,2024-11-01T10:00,PROD-314:2|PROD-579:2|PROD-885:3|PROD-357:1
user431@example.com,PAID,2024-02-27T13:00,PROD-170:3
user210@example.com,NEW,2023-06-12T15:00,PROD-906:2|PROD-234:2|PROD-430:1
user495@example.com,NEW,2023-09-23T17:00,PROD-107:3|PROD-253:1
user472@example.com,PAID,2024-12-06T16:00,PROD-923:2|PROD-274:1
user194@example.com,PAID,2024-03-30T10:00,PROD-715:1|PROD-230:1|PROD-575:1|PROD-885:3
user1@example.com,PAID,2024-10-15T21:00,PROD-562:2
user355@example.com,PAID,2024-01-04T21:00,PROD-895:1|PROD-592:2
user382@example.com,PAID,2023-03-25T21:00,PROD-237:1|PROD-548:1
user415@example.com,NEW,2023-07-11T17:00,PROD-476:1|PROD-639:1|PROD-404:2|PROD-243:2
user173@example.com,CANCELLED,2024-07-12T21:00,PROD-945:1|PROD-631:1|PROD-917:2|PROD-439:3
user155@example.com,CANCELLED,2024-09-23T16:00,PROD-870:1
user234@example.com,NEW,2024-01-10T18:00,PROD-41:2
user18@example.com,PAID,2023-06-15T18:00,PROD-840:2|PROD-708:1|PROD-654:2|PROD-891:1
user139@example.com,PAID,2023-02-22T19:00,PROD-709:2
user494@example.com,NEW,2024-09-01T14:00,PROD-700:3
user463@example.com,NEW,2024-01-23T20:00,PROD-917:1|PROD-16:2|PROD-808:2
user51@example.com,CANCELLED,2023-12-27T21:00,PROD-225:1|PROD-403:1|PROD-940:3|PROD-882:3
user107@example.com,PAID,2024-01-19T12:00,PROD-373:2|PROD-477:1|PROD-666:2|PROD-633:3
user88@example.com,NEW,2024-09-10T16:00,PROD-104:3|PROD-550:3
user150@example.com,CANCELLED,2024-05-18T17:00,PROD-45:2|PROD-980:3
user185@example.com,PAID,2024-07-03T18:00,PROD-810:2|PROD-616:1
user166@example.com,PAID,2024-06-12T18:00,PROD-718:1|PROD-215:1|PROD-651:2|PROD-848:1
user190@example.com,NEW,2024-04-18T19:00,PROD-163:3|PROD-667:3|PROD-91:2|PROD-183:3
user38@example.com,PAID,2024-02-11T10:00,PROD-516:3|PROD-799:3
user47@example.com,PAID,2023-01-06T21:00,PROD-316:2|PROD-219:3|PROD-872:3
user272@example.com,PAID,2023-10-07T17:00,PROD-573:1|PROD-582:2|PROD-381:2
user399@example.com,PAID,2024-05-20T21:00,PROD-859:1|PROD-260:2|PROD-621:3
user50@example.com,PAID,2023-03-16T15:00,PROD-959:1|PROD-834:1
user419@example.com,PAID,2023-07-29T15:00,PROD-818:1
user172@example.com,PAID,2023-02-27T21:00,PROD-310:3|PROD-689:1
user219@example.com,PAID,2023-03-07T19:00,PROD-687:1|PROD-925:1
user489@example.com,NEW,2023-10-13T19:00,PROD-433:3
user240@example.com,CANCELLED,2024-06-01T19:00,PROD-942:3|PROD-935:3
user193@example.com,PAID,2023-09-04T15:00,PROD-668:1
user263@example.com,CANCELLED,2024-11-25T10:00,PROD-302:2|PROD-445:1
user423@example.com,PAID,2024-01-08T16:00,PROD-134:2|PROD-434:1|PROD-130:3
user77@example.com,PAID,2023-07-01T10:00,PROD-363:2|PROD-493:1
user322@example.com,CANCELLED,2023-03-08T10:00,PROD-891:3|PROD-136:1|PROD-66:2
user81@example.com,PAID,2023-05-10T20:00,PROD-320:2|PROD-104:3
user487@example.com,PAID,2023-08-22T18:00,PROD-829:2|PROD-644:1|PROD-668:2|PROD-337:3
user108@example.com,PAID,2023-09-28T16:00,PROD-529:3|PROD-343:1|PROD-74:1|PROD-519:2
user494@example.com,CANCELLED,2024-10-03T20:00,PROD-984:1
user89@example.com,PAID,2023-01-28T19:00,PROD-584:1|PROD-659:2|PROD-730:2|PROD-844:3
user165@example.com,PAID,2023-05-05T10:00,PROD-843:2|PROD-809:1|PROD-546:2
user365@example.com,CANCELLED,2024-07-09T17:00,PROD-214:3|PROD-339:2|PROD-85:3
user210@example.com,PAID,2023-09-11T18:00,PROD-959:3
user261@example.com,PAID,2023-10-19T17:00,PROD-672:1|PROD-232:2|PROD-8:1
user135@example.com,PAID,2023-07-20T17:00,PROD-781:3|PROD-890:3|PROD-201:2|PROD-372:1
user204@example.com,PAID,2023-10-30T17:00,PROD-613:1|PROD-223:1|PROD-399:1
user215@example.com,PAID,2024-02-09T10:00,PROD-635:2|PROD-324:2
user489@example.com,CANCELLED,2023-09-20T12:00,PROD-916:1|PROD-773:2|PROD-226:2
user276@example.com,PAID,2024-09-27T13:00,PROD-637:2|PROD-769:2
user26@example.com,PAID,2024-09-04T15:00,PROD-963:2
user243@example.com,PAID,2024-06-06T20:00,PROD-392:1
user170@example.com,PAID,2024-12-13T20:00,PROD-490:3
user231@example.com,NEW,2023-05-12T21:00,PROD-622:2|PROD-641:3|PROD-571:2
user127@example.com,PAID,2023-07-02T19:00,PROD-117:3|PROD-911:2|PROD-947:3|PROD-755:1
user97@example.com,PAID,2023-09-01T21:00,PROD-797:3|PROD-819:2|PROD-754:1
user99@example.com,PAID,2023-10-01T15:00,PROD-259:2|PROD-36:1|PROD-78:3|PROD-846:2
user372@example.com,CANCELLED,2023-05-10T15:00,PROD-839:2|PROD-489:3|PROD-315:1|PROD-850:1
user101@example.com,PAID,2023-10-30T19:00,PROD-311:3|PROD-115:2|PROD-131:3
user434@example.com,PAID,2024-06-27T10:00,PROD-949:1
user204@example.com,PAID,2023-01-30T15:00,PROD-172:3|PROD-278:2|PROD-152:3
user475@example.com,NEW,2024-05-23T13:00,PROD-599:3
user274@example.com,PAID,2024-10-14T20:00,PROD-79:3
user106@example.com,PAID,2023-06-10T11:00,PROD-800:2|PROD-94:3|PROD-682:3|PROD-701:3
user309@example.com,NEW,2023-08-18T17:00,PROD-352:1
user448@example.com,NEW,2023-05-05T16:00,PROD-131:3|PROD-347:2|PROD-313:3|PROD-355:3
user255@example.com,PAID,2024-11-17T15:00,PROD-171:2
user52@example.com,CANCELLED,2024-11-16T20:00,PROD-274:2|PROD-934:2|PROD-709:3
user298@example.com,PAID,2023-10-16T14:00,PROD-115:3|PROD-587:3|PROD-743:2|PROD-948:2
user307@example.com,PAID,2024-04-10T14:00,PROD-821:2|PROD-477:1|PROD-228:1|PROD-385:2
user420@example.com,PAID,2024-05-13T11:00,PROD-738:2
user343@example.com,NEW,2024-03-31T11:00,PROD-284:2|PROD-469:1|PROD-235:2|PROD-250:3
user328@example.com,NEW,2023-03-19T18:00,PROD-769:3|PROD-208:3|PROD-130:3|PROD-991:1
user462@example.com,PAID,2023-01-05T11:00,PROD-403:2|PROD-731:2|PROD-653:2
user156@example.com,PAID,2023-01-03T13:00,PROD-471:1|PROD-818:3|PROD-925:1
user316@example.com,PAID,2023-10-31T12:00,PROD-985:1
user262@example.com,PAID,2023-06-13T13:00,PROD-243:1|PROD-684:2|PROD-958:1
user244@example.com,PAID,2024-12-29T18:00,PROD-604:1|PROD-715:2|PROD-823:2
user389@example.com,PAID,2023-03-29T17:00,PROD-616:1|PROD-91:1
user490@example.com,PAID,2023-08-21T13:00,PROD-399:3|PROD-613:1
user39@example.com,PAID,2023-02-20T10:00,PROD-935:1|PROD-636:2|PROD-833:2|PROD-79:1
user379@example.com,PAID,2024-11-27T17:00,PROD-810:3|PROD-956:1|PROD-786:1|PROD-527:2
user476@example.com,CANCELLED,2024-11-13T19:00,PROD-765:2
user21@example.com,PAID,2024-04-07T10:00,PROD-682:1|PROD-992:1|PROD-888:2|PROD-387:1
user193@example.com,PAID,2024-04-15T16:00,PROD-137:3|PROD-484:3|PROD-630:1
user38@example.com,PAID,2023-03-25T15:00,PROD-188:2|PROD-493:2|PROD-637:3
user306@example.com,CANCELLED,2023-06-03T14:00,PROD-549:2|PROD-524:2|PROD-927:1
user300@example.com,PAID,2023-12-02T20:00,PROD-892:3|PROD-838:2
user133@example.com,PAID,2023-05-09T11:00,PROD-987:3|PROD-260:1|PROD-968:2|PROD-351:1
user17@example.com,CANCELLED,2023-11-10T17:00,PROD-155:1|PROD-14:3|PROD-305:1|PROD-435:1
user290@example.com,PAID,2024-01-15T12:00,PROD-16:3
user8@example.com,NEW,2024-06-27T16:00,PROD-11:1|PROD-239:2
user308@example.com,PAID,2023-05-11T21:00,PROD-226:2
user102@example.com,PAID,2023-09-30T13:00,PROD-320:2|PROD-318:1|PROD-461:1|PROD-934:3
user174@example.com,PAID,2023-08-04T17:00,PROD-752:3|PROD-566:3
user423@example.com,PAID,2024-10-30T18:00,PROD-974:1
user310@example.com,PAID,2023-07-22T20:00,PROD-291:2
user350@example.com,NEW,2024-12-29T14:00,PROD-569:1|PROD-189:3|PROD-91:1|PROD-833:2
user158@example.com,PAID,2024-12-17T14:00,PROD-139:3
user139@example.com,PAID,2023-07-31T11:00,PROD-774:3|PROD-724:1|PROD-841:3|PROD-649:1
user91@example.com,PAID,2024-03-07T18:00,PROD-409:1|PROD-33:3|PROD-126:3
user483@example.com,NEW,2024-02-16T14:00,PROD-603:1
user350@example.com,NEW,2024-09-26T16:00,PROD-637:2|PROD-877:1|PROD-272:1|PROD-173:2
user31@example.com,PAID,2024-01-31T12:00,PROD-34:3|PROD-355:3|PROD-960:3
user486@example.com,PAID,2024-06-22T18:00,PROD-832:2|PROD-305:2|PROD-557:2
user23@example.com,PAID,2023-01-23T16:00,PROD-151:2|PROD-698:2|PROD-632:3
user86@example.com,CANCELLED,2023-07-28T15:00,PROD-545:3|PROD-91:2
user77@example.com,PAID,2024-06-10T13:00,PROD-695:2|PROD-925:3
user218@example.com,PAID,2023-09-23T18:00,PROD-630:3|PROD-162:3
user177@example.com,PAID,2023-11-14T11:00,PROD-247:3|PROD-366:2|PROD-765:1
user432@example.com,PAID,2023-01-17T16:00,PROD-691:2|PROD-937:3|PROD-856:1|PROD-670:2
user406@example.com,PAID,2023-10-04T21:00,PROD-980:2|PROD-896:3|PROD-848:3
user262@example.com,CANCELLED,2024-01-22T20:00,PROD-1000:2|PROD-443:3|PROD-644:1
user123@example.com,NEW,2023-11-09T16:00,PROD-644:1|PROD-911:2|PROD-674:2
user167@example.com,NEW,2023-10-10T14:00,PROD-153:1|PROD-635:3|PROD-784:3|PROD-675:2
user305@example.com,PAID,2024-09-07T14:00,PROD-199:1
user390@example.com,PAID,2024-09-10T14:00,PROD-273:1|PROD-714:2|PROD-138:3|PROD-636:3
user20@example.com,PAID,2023-09-28T18:00,PROD-445:2|PROD-309:3|PROD-850:3
user343@example.com,PAID,2024-04-04T19:00,PROD-469:2
user174@example.com,PAID,2023-11-13T18:00,PROD-744:1|PROD-999:3
user260@example.com,PAID,2023-04-17T10:00,PROD-327:3|PROD-634:2|PROD-76:1|PROD-100:3
user305@example.com,NEW,2023-05-02T12:00,PROD-366:3|PROD-175:3
user257@example.com,PAID,2023-11-12T10:00,PROD-920:2|PROD-231:3|PROD-959:3|PROD-21:3
user426@example.com,PAID,2023-12-21T13:00,PROD-281:2
user278@example.com,NEW,2024-07-25T16:00,PROD-584:3|PROD-812:1
user252@example.com,PAID,2024-12-23T17:00,PROD-605:1
user214@example.com,CANCELLED,2024-03-19T11:00,PROD-421:1|PROD-473:1|PROD-993:1
user188@example.com,PAID,2023-03-10T18:00,PROD-114:3|PROD-602:2
user6@example.com,PAID,2024-01-02T17:00,PROD-548:2|PROD-771:3
user370@example.com,PAID,2024-09-01T20:00,PROD-679:3|PROD-423:2|PROD-333:3|PROD-105:1
user101@example.com,PAID,2024-04-17T15:00,PROD-54:3|PROD-779:2
user232@example.com,PAID,2024-12-16T16:00,PROD-283:3|PROD-879:1|PROD-850:2|PROD-163:1
user373@example.com,PAID,2024-01-11T12:00,PROD-949:2|PROD-466:3|PROD-869:3
user139@example.com,CANCELLED,2023-06-13T19:00,PROD-874:1|PROD-797:2
user19@example.com,CANCELLED,2023-11-29T10:00,PROD-456:2|PROD-309:3|PROD-768:3|PROD-555:1
user178@example.com,PAID,2023-07-24T12:00,PROD-81:2|PROD-215:3
user288@example.com,NEW,2023-03-10T15:00,PROD-41:2
user449@example.com,PAID,2024-07-15T13:00,PROD-116:3|PROD-9:2|PROD-685:2|PROD-902:3
user68@example.com,CANCELLED,2023-11-26T15:00,PROD-385:3|PROD-503:1
user67@example.com,PAID,2023-11-06T12:00,PROD-160:1|PROD-12:2|PROD-375:2
user33@example.com,PAID,2023-04-02T21:00,PROD-964:1|PROD-192:2
user155@example.com,NEW,2024-09-17T14:00,PROD-613:3
user350@example.com,PAID,2023-01-01T11:00,PROD-552:3
user288@example.com,CANCELLED,2023-05-15T18:00,PROD-748:1|PROD-663:2|PROD-694:1
user19@example.com,PAID,2024-11-05T17:00,PROD-334:1|PROD-91:3|PROD-722:1|PROD-246:1
user217@example.com,PAID,2024-04-15T19:00,PROD-561:3|PROD-913:2|PROD-248:3
user323@example.com,PAID,2023-12-08T18:00,PROD-164:1
user378@example.com,PAID,2024-01-06T17:00,PROD-380:2|PROD-615:3|PROD-351:3|PROD-340:1
user315@example.com,PAID,2024-09-03T17:00,PROD-599:2|PROD-152:1|PROD-555:2
user354@example.com,PAID,2023-12-25T11:00,PROD-387:2|PROD-710:3
user84@example.com,CANCELLED,2023-04-06T11:00,PROD-288:2|PROD-587:1|PROD-359:1|PROD-842:2
user256@example.com,PAID,2024-11-19T15:00,PROD-737:1|PROD-761:1
user326@example.com,CANCELLED,2023-01-20T16:00,PROD-759:2|PROD-230:1|PROD-549:3|PROD-101:1
user377@example.com,PAID,2024-10-30T14:00,PROD-162:1|PROD-599:2|PROD-365:2|PROD-611:2
user282@example.com,CANCELLED,2023-07-15T15:00,PROD-973:2|PROD-824:1
user252@example.com,PAID,2023-02-08T16:00,PROD-772:2
user205@example.com,PAID,2023-07-19T20:00,PROD-103:3|PROD-701:3
user294@example.com,PAID,2023-09-07T21:00,PROD-713:1|PROD-589:1|PROD-248:1|PROD-138:3
user387@example.com,PAID,2024-12-14T10:00,PROD-981:2|PROD-312:3|PROD-261:3
user353@example.com,PAID,2024-11-24T16:00,PROD-293:3|PROD-408:2
user301@example.com,NEW,2024-10-01T19:00,PROD-556:3|PROD-904:3
user440@example.com,PAID,2023-02-01T11:00,PROD-385:2|PROD-535:1
user209@example.com,PAID,2023-02-28T11:00,PROD-494:3|PROD-948:3
user449@example.com,NEW,2024-06-18T20:00,PROD-254:3|PROD-362:2|PROD-9:3
user443@example.com,PAID,2024-09-01T15:00,PROD-423:3|PROD-418:2
user17@example.com,NEW,2024-03-04T15:00,PROD-12:2|PROD-908:3|PROD-372:3
user272@example.com,PAID,2023-10-15T18:00,PROD-357:3|PROD-341:3|PROD-750:3|PROD-638:3
user251@example.com,NEW,2023-01-07T10:00,PROD-61:3|PROD-953:1
user484@example.com,PAID,2024-08-15T21:00,PROD-745:2
user65@example.com,PAID,2024-05-20T15:00,PROD-748:3|PROD-500:3
user322@example.com,CANCELLED,2023-10-17T19:00,PROD-246:2
user117@example.com,PAID,2024-08-04T14:00,PROD-148:3
user68@example.com,NEW,2024-02-17T18:00,PROD-61:1|PROD-588:3|PROD-739:3
user145@example.com,PAID,2023-09-10T18:00,PROD-883:2|PROD-732:3
user461@example.com,PAID,2024-10-05T21:00,PROD-305:3
user293@example.com,PAID,2024-09-12T10:00,PROD-660:1|PROD-958:3|PROD-601:1
user31@example.com,CANCELLED,2023-09-26T11:00,PROD-370:3|PROD-787:3
user104@example.com,PAID,2023-09-20T14:00,PROD-291:2
user278@example.com,PAID,2023-10-05T16:00,PROD-750:3|PROD-285:3|PROD-885:3
user111@example.com,PAID,2023-10-22T16:00,PROD-690:2|PROD-140:3
user390@example.com,NEW,2024-01-14T21:00,PROD-855:2|PROD-904:3|PROD-543:2|PROD-405:2
user368@example.com,PAID,2023-11-05T14:00,PROD-142:2|PROD-31:2
user89@example.com,PAID,2024-12-13T18:00,PROD-461:2
user220@example.com,PAID,2023-11-21T15:00,PROD-986:3|PROD-797:3|PROD-919:1
